State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Haryana,GURGAON,Peas & beans (Pulses),2015-16,Kharif,600.0,Hectare,5100.0,Tonnes,8.5
Haryana,HISAR,Peas & beans (Pulses),2013-14,Kharif,210.0,Hectare,1765.0,Tonnes,8.404761904761905
Haryana,HISAR,Peas & beans (Pulses),2014-15,Kharif,230.0,Hectare,1400.0,Tonnes,6.086956521739131
Haryana,HISAR,Peas & beans (Pulses),2015-16,Kharif,200.0,Hectare,1400.0,Tonnes,7.0
Haryana,JHAJJAR,Peas & beans (Pulses),2013-14,Kharif,85.0,Hectare,590.0,Tonnes,6.9411764705882355
Haryana,JHAJJAR,Peas & beans (Pulses),2014-15,Kharif,103.0,Hectare,780.0,Tonnes,7.572815533980583
Haryana,JHAJJAR,Peas & beans (Pulses),2015-16,Kharif,111.0,Hectare,729.0,Tonnes,6.5675675675675675
Haryana,JIND,Peas & beans (Pulses),2013-14,Kharif,615.0,Hectare,5175.0,Tonnes,8.414634146341463
Haryana,JIND,Peas & beans (Pulses),2014-15,Kharif,805.0,Hectare,7558.0,Tonnes,9.388819875776397
Haryana,JIND,Peas & beans (Pulses),2015-16,Kharif,655.0,Hectare,6685.0,Tonnes,10.206106870229007
Haryana,KAITHAL,Peas & beans (Pulses),2013-14,Kharif,550.0,Hectare,3810.0,Tonnes,6.927272727272728
Haryana,KAITHAL,Peas & beans (Pulses),2014-15,Kharif,510.0,Hectare,4150.0,Tonnes,8.137254901960784
Haryana,KAITHAL,Peas & beans (Pulses),2015-16,Kharif,510.0,Hectare,4080.0,Tonnes,8.0
Haryana,KARNAL,Peas & beans (Pulses),2013-14,Kharif,2410.0,Hectare,16100.0,Tonnes,6.680497925311204
Haryana,KARNAL,Peas & beans (Pulses),2013-14,Rabi,200.0,Hectare,300.0,Tonnes,1.5
Haryana,KARNAL,Peas & beans (Pulses),2014-15,Kharif,2405.0,Hectare,15995.0,Tonnes,6.650727650727651
Haryana,KARNAL,Peas & beans (Pulses),2014-15,Rabi,100.0,Hectare,200.0,Tonnes,2.0
Haryana,KARNAL,Peas & beans (Pulses),2015-16,Kharif,2700.0,Hectare,17050.0,Tonnes,6.314814814814815
Haryana,KARNAL,Peas & beans (Pulses),2015-16,Rabi,200.0,Hectare,200.0,Tonnes,1.0
Haryana,KURUKSHETRA,Peas & beans (Pulses),2013-14,Kharif,2600.0,Hectare,15400.0,Tonnes,5.923076923076923
Haryana,KURUKSHETRA,Peas & beans (Pulses),2013-14,Rabi,200.0,Hectare,300.0,Tonnes,1.5
Haryana,KURUKSHETRA,Peas & beans (Pulses),2014-15,Kharif,2510.0,Hectare,16770.0,Tonnes,6.681274900398407
Haryana,KURUKSHETRA,Peas & beans (Pulses),2014-15,Rabi,200.0,Hectare,400.0,Tonnes,2.0
Haryana,KURUKSHETRA,Peas & beans (Pulses),2015-16,Kharif,1540.0,Hectare,16700.0,Tonnes,10.844155844155845
Haryana,KURUKSHETRA,Peas & beans (Pulses),2015-16,Rabi,400.0,Hectare,500.0,Tonnes,1.25
Haryana,MAHENDRAGARH,Peas & beans (Pulses),2013-14,Kharif,435.0,Hectare,3262.0,Tonnes,7.498850574712644
Haryana,MAHENDRAGARH,Peas & beans (Pulses),2013-14,Rabi,200.0,Hectare,100.0,Tonnes,0.5
Haryana,MAHENDRAGARH,Peas & beans (Pulses),2014-15,Kharif,560.0,Hectare,3000.0,Tonnes,5.357142857142857
Haryana,MAHENDRAGARH,Peas & beans (Pulses),2014-15,Rabi,200.0,Hectare,400.0,Tonnes,2.0
Haryana,MAHENDRAGARH,Peas & beans (Pulses),2015-16,Kharif,480.0,Hectare,3691.0,Tonnes,7.689583333333333
Haryana,MAHENDRAGARH,Peas & beans (Pulses),2015-16,Rabi,500.0,Hectare,700.0,Tonnes,1.4
Haryana,MEWAT,Peas & beans (Pulses),2013-14,Kharif,150.0,Hectare,930.0,Tonnes,6.2
Haryana,MEWAT,Peas & beans (Pulses),2015-16,Kharif,145.0,Hectare,1060.0,Tonnes,7.310344827586207
Haryana,PALWAL,Peas & beans (Pulses),2013-14,Kharif,75.0,Hectare,500.0,Tonnes,6.666666666666667
Haryana,PALWAL,Peas & beans (Pulses),2014-15,Kharif,50.0,Hectare,390.0,Tonnes,7.8
Haryana,PALWAL,Peas & beans (Pulses),2015-16,Kharif,50.0,Hectare,400.0,Tonnes,8.0
Haryana,PANCHKULA,Peas & beans (Pulses),2013-14,Kharif,335.0,Hectare,2207.0,Tonnes,6.588059701492537
Haryana,PANCHKULA,Peas & beans (Pulses),2014-15,Kharif,280.0,Hectare,1895.0,Tonnes,6.767857142857143
Haryana,PANCHKULA,Peas & beans (Pulses),2015-16,Kharif,250.0,Hectare,2130.0,Tonnes,8.52
Haryana,PANIPAT,Peas & beans (Pulses),2013-14,Kharif,1160.0,Hectare,8400.0,Tonnes,7.241379310344827
Haryana,PANIPAT,Peas & beans (Pulses),2013-14,Rabi,300.0,Hectare,500.0,Tonnes,1.6666666666666667
Haryana,PANIPAT,Peas & beans (Pulses),2014-15,Kharif,1300.0,Hectare,8000.0,Tonnes,6.153846153846154
Haryana,PANIPAT,Peas & beans (Pulses),2014-15,Rabi,100.0,Hectare,200.0,Tonnes,2.0
Haryana,PANIPAT,Peas & beans (Pulses),2015-16,Kharif,1350.0,Hectare,9010.0,Tonnes,6.674074074074074
Haryana,PANIPAT,Peas & beans (Pulses),2015-16,Rabi,400.0,Hectare,500.0,Tonnes,1.25
Haryana,REWARI,Peas & beans (Pulses),2013-14,Kharif,390.0,Hectare,2405.0,Tonnes,6.166666666666667
Haryana,REWARI,Peas & beans (Pulses),2014-15,Kharif,395.0,Hectare,2875.0,Tonnes,7.2784810126582276
Haryana,REWARI,Peas & beans (Pulses),2014-15,Rabi,700.0,Hectare,700.0,Tonnes,1.0
Haryana,REWARI,Peas & beans (Pulses),2015-16,Kharif,360.0,Hectare,2915.0,Tonnes,8.097222222222221
Haryana,ROHTAK,Peas & beans (Pulses),2013-14,Kharif,495.0,Hectare,3375.0,Tonnes,6.818181818181818
Haryana,ROHTAK,Peas & beans (Pulses),2014-15,Kharif,78.0,Hectare,520.0,Tonnes,6.666666666666667
Haryana,ROHTAK,Peas & beans (Pulses),2015-16,Kharif,306.0,Hectare,3109.0,Tonnes,10.160130718954248
Haryana,SIRSA,Peas & beans (Pulses),2013-14,Kharif,330.0,Hectare,2350.0,Tonnes,7.121212121212121
Haryana,SIRSA,Peas & beans (Pulses),2014-15,Kharif,377.0,Hectare,2305.0,Tonnes,6.114058355437666
Haryana,SIRSA,Peas & beans (Pulses),2015-16,Kharif,370.0,Hectare,1855.0,Tonnes,5.013513513513513
Haryana,SONIPAT,Peas & beans (Pulses),2013-14,Kharif,2600.0,Hectare,21000.0,Tonnes,8.076923076923077
Haryana,SONIPAT,Peas & beans (Pulses),2014-15,Kharif,2630.0,Hectare,18700.0,Tonnes,7.110266159695818
Haryana,SONIPAT,Peas & beans (Pulses),2015-16,Kharif,2650.0,Hectare,17150.0,Tonnes,6.471698113207547
Haryana,YAMUNANAGAR,Peas & beans (Pulses),2013-14,Kharif,520.0,Hectare,3600.0,Tonnes,6.923076923076923
Haryana,YAMUNANAGAR,Peas & beans (Pulses),2014-15,Kharif,505.0,Hectare,2600.0,Tonnes,5.148514851485149
Haryana,YAMUNANAGAR,Peas & beans (Pulses),2015-16,Kharif,490.0,Hectare,4300.0,Tonnes,8.775510204081632
Haryana,AMBALA,Potato,2013-14,Whole Year,2360.0,Hectare,57258.0,Tonnes,24.26186440677966
Haryana,AMBALA,Potato,2014-15,Whole Year,2316.0,Hectare,54427.0,Tonnes,23.500431778929187
Haryana,AMBALA,Potato,2015-16,Whole Year,2335.0,Hectare,54449.0,Tonnes,23.318629550321198
Haryana,BHIWANI,Potato,2013-14,Whole Year,135.0,Hectare,3137.0,Tonnes,23.237037037037037
Haryana,BHIWANI,Potato,2014-15,Whole Year,177.0,Hectare,4244.0,Tonnes,23.9774011299435
Haryana,BHIWANI,Potato,2015-16,Whole Year,223.0,Hectare,5555.0,Tonnes,24.91031390134529
Haryana,FARIDABAD,Potato,2013-14,Whole Year,200.0,Hectare,4007.0,Tonnes,20.035
Haryana,FARIDABAD,Potato,2014-15,Whole Year,166.0,Hectare,3981.0,Tonnes,23.981927710843372
Haryana,FARIDABAD,Potato,2015-16,Whole Year,180.0,Hectare,4484.0,Tonnes,24.91111111111111
Haryana,FATEHABAD,Potato,2013-14,Whole Year,425.0,Hectare,10679.0,Tonnes,25.127058823529413
Haryana,FATEHABAD,Potato,2014-15,Whole Year,423.0,Hectare,9750.0,Tonnes,23.04964539007092
Haryana,FATEHABAD,Potato,2015-16,Whole Year,460.0,Hectare,12082.0,Tonnes,26.265217391304347
Haryana,GURGAON,Potato,2013-14,Whole Year,110.0,Hectare,2556.0,Tonnes,23.236363636363638
Haryana,GURGAON,Potato,2014-15,Whole Year,150.0,Hectare,3597.0,Tonnes,23.98
Haryana,GURGAON,Potato,2015-16,Whole Year,160.0,Hectare,3986.0,Tonnes,24.9125
Haryana,HISAR,Potato,2013-14,Whole Year,395.0,Hectare,9480.0,Tonnes,24.0
Haryana,HISAR,Potato,2014-15,Whole Year,420.0,Hectare,10071.0,Tonnes,23.978571428571428
Haryana,HISAR,Potato,2015-16,Whole Year,500.0,Hectare,12350.0,Tonnes,24.7
Haryana,JHAJJAR,Potato,2013-14,Whole Year,110.0,Hectare,2556.0,Tonnes,23.236363636363638
Haryana,JHAJJAR,Potato,2014-15,Whole Year,112.0,Hectare,2686.0,Tonnes,23.982142857142858
Haryana,JHAJJAR,Potato,2015-16,Whole Year,120.0,Hectare,2989.0,Tonnes,24.908333333333335
Haryana,JIND,Potato,2013-14,Whole Year,870.0,Hectare,19733.0,Tonnes,22.6816091954023
Haryana,JIND,Potato,2014-15,Whole Year,900.0,Hectare,21403.0,Tonnes,23.781111111111112
Haryana,JIND,Potato,2015-16,Whole Year,935.0,Hectare,24402.0,Tonnes,26.098395721925133
Haryana,KAITHAL,Potato,2013-14,Whole Year,535.0,Hectare,13072.0,Tonnes,24.433644859813086
Haryana,KAITHAL,Potato,2014-15,Whole Year,450.0,Hectare,10791.0,Tonnes,23.98
Haryana,KAITHAL,Potato,2015-16,Whole Year,500.0,Hectare,12456.0,Tonnes,24.912
Haryana,KARNAL,Potato,2013-14,Whole Year,3250.0,Hectare,78580.0,Tonnes,24.178461538461537
Haryana,KARNAL,Potato,2014-15,Whole Year,3900.0,Hectare,95470.0,Tonnes,24.47948717948718
Haryana,KARNAL,Potato,2015-16,Whole Year,5200.0,Hectare,134940.0,Tonnes,25.95
Haryana,KURUKSHETRA,Potato,2013-14,Whole Year,8600.0,Hectare,201136.0,Tonnes,23.387906976744187
Haryana,KURUKSHETRA,Potato,2014-15,Whole Year,8510.0,Hectare,206647.0,Tonnes,24.282843713278496
Haryana,KURUKSHETRA,Potato,2015-16,Whole Year,8650.0,Hectare,216853.0,Tonnes,25.06971098265896
Haryana,MAHENDRAGARH,Potato,2013-14,Whole Year,7.0,Hectare,163.0,Tonnes,23.285714285714285
Haryana,MAHENDRAGARH,Potato,2014-15,Whole Year,4.0,Hectare,96.0,Tonnes,24.0
Haryana,MAHENDRAGARH,Potato,2015-16,Whole Year,20.0,Hectare,498.0,Tonnes,24.9
Haryana,MEWAT,Potato,2013-14,Whole Year,500.0,Hectare,11619.0,Tonnes,23.238
Haryana,MEWAT,Potato,2015-16,Whole Year,505.0,Hectare,12581.0,Tonnes,24.912871287128713
Haryana,PALWAL,Potato,2013-14,Whole Year,110.0,Hectare,2556.0,Tonnes,23.236363636363638
Haryana,PALWAL,Potato,2014-15,Whole Year,110.0,Hectare,2638.0,Tonnes,23.98181818181818
Haryana,PALWAL,Potato,2015-16,Whole Year,110.0,Hectare,2740.0,Tonnes,24.90909090909091
Haryana,PANCHKULA,Potato,2013-14,Whole Year,2154.0,Hectare,44474.0,Tonnes,20.647168059424327
Haryana,PANCHKULA,Potato,2014-15,Whole Year,2185.0,Hectare,47490.0,Tonnes,21.734553775743706
Haryana,PANCHKULA,Potato,2015-16,Whole Year,2150.0,Hectare,44343.0,Tonnes,20.6246511627907
Haryana,PANIPAT,Potato,2013-14,Whole Year,1560.0,Hectare,32488.0,Tonnes,20.825641025641026
Haryana,PANIPAT,Potato,2014-15,Whole Year,1500.0,Hectare,33049.0,Tonnes,22.032666666666668
Haryana,PANIPAT,Potato,2015-16,Whole Year,1600.0,Hectare,38120.0,Tonnes,23.825
Haryana,REWARI,Potato,2013-14,Whole Year,12.0,Hectare,279.0,Tonnes,23.25
Haryana,REWARI,Potato,2014-15,Whole Year,25.0,Hectare,599.0,Tonnes,23.96
Haryana,REWARI,Potato,2015-16,Whole Year,40.0,Hectare,997.0,Tonnes,24.925
Haryana,ROHTAK,Potato,2013-14,Whole Year,440.0,Hectare,10225.0,Tonnes,23.238636363636363
Haryana,ROHTAK,Potato,2014-15,Whole Year,336.0,Hectare,8071.0,Tonnes,24.020833333333332
Haryana,ROHTAK,Potato,2015-16,Whole Year,1100.0,Hectare,27403.0,Tonnes,24.91181818181818
Haryana,SIRSA,Potato,2013-14,Whole Year,400.0,Hectare,8951.0,Tonnes,22.3775
Haryana,SIRSA,Potato,2014-15,Whole Year,600.0,Hectare,14387.0,Tonnes,23.97833333333333
Haryana,SIRSA,Potato,2015-16,Whole Year,875.0,Hectare,21432.0,Tonnes,24.493714285714287
Haryana,SONIPAT,Potato,2013-14,Whole Year,2500.0,Hectare,63225.0,Tonnes,25.29
Haryana,SONIPAT,Potato,2014-15,Whole Year,2450.0,Hectare,56464.0,Tonnes,23.046530612244897
Haryana,SONIPAT,Potato,2015-16,Whole Year,2710.0,Hectare,70596.0,Tonnes,26.050184501845017
Haryana,YAMUNANAGAR,Potato,2013-14,Whole Year,5300.0,Hectare,120340.0,Tonnes,22.70566037735849
Haryana,YAMUNANAGAR,Potato,2014-15,Whole Year,5400.0,Hectare,136723.0,Tonnes,25.319074074074074
Haryana,YAMUNANAGAR,Potato,2015-16,Whole Year,5900.0,Hectare,150550.0,Tonnes,25.516949152542374
Haryana,AMBALA,Rapeseed &Mustard,2013-14,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,AMBALA,Rapeseed &Mustard,2014-15,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,AMBALA,Rapeseed &Mustard,2015-16,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,BHIWANI,Rapeseed &Mustard,2013-14,Rabi,155000.0,Hectare,235000.0,Tonnes,1.5161290322580645
Haryana,BHIWANI,Rapeseed &Mustard,2014-15,Rabi,132000.0,Hectare,185000.0,Tonnes,1.4015151515151516
Haryana,BHIWANI,Rapeseed &Mustard,2015-16,Rabi,154000.0,Hectare,225000.0,Tonnes,1.4610389610389611
Haryana,FARIDABAD,Rapeseed &Mustard,2013-14,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,FATEHABAD,Rapeseed &Mustard,2013-14,Rabi,12000.0,Hectare,22000.0,Tonnes,1.8333333333333333
Haryana,FATEHABAD,Rapeseed &Mustard,2014-15,Rabi,12000.0,Hectare,18000.0,Tonnes,1.5
Haryana,FATEHABAD,Rapeseed &Mustard,2015-16,Rabi,14000.0,Hectare,19000.0,Tonnes,1.3571428571428572
Haryana,GURGAON,Rapeseed &Mustard,2013-14,Rabi,13000.0,Hectare,21000.0,Tonnes,1.6153846153846154
Haryana,GURGAON,Rapeseed &Mustard,2014-15,Rabi,10000.0,Hectare,13000.0,Tonnes,1.3
Haryana,GURGAON,Rapeseed &Mustard,2015-16,Rabi,10000.0,Hectare,17000.0,Tonnes,1.7
Haryana,HISAR,Rapeseed &Mustard,2013-14,Rabi,69000.0,Hectare,112000.0,Tonnes,1.6231884057971016
Haryana,HISAR,Rapeseed &Mustard,2014-15,Rabi,67000.0,Hectare,99000.0,Tonnes,1.4776119402985075
Haryana,HISAR,Rapeseed &Mustard,2015-16,Rabi,68000.0,Hectare,123000.0,Tonnes,1.8088235294117647
Haryana,JHAJJAR,Rapeseed &Mustard,2013-14,Rabi,31000.0,Hectare,48000.0,Tonnes,1.5483870967741935
Haryana,JHAJJAR,Rapeseed &Mustard,2014-15,Rabi,22000.0,Hectare,29000.0,Tonnes,1.3181818181818181
Haryana,JHAJJAR,Rapeseed &Mustard,2015-16,Rabi,24000.0,Hectare,38000.0,Tonnes,1.5833333333333333
Haryana,JIND,Rapeseed &Mustard,2013-14,Rabi,4000.0,Hectare,7000.0,Tonnes,1.75
Haryana,JIND,Rapeseed &Mustard,2014-15,Rabi,3000.0,Hectare,3000.0,Tonnes,1.0
Haryana,JIND,Rapeseed &Mustard,2015-16,Rabi,4000.0,Hectare,7000.0,Tonnes,1.75
Haryana,KAITHAL,Rapeseed &Mustard,2013-14,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KAITHAL,Rapeseed &Mustard,2014-15,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,KAITHAL,Rapeseed &Mustard,2015-16,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KARNAL,Rapeseed &Mustard,2013-14,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KARNAL,Rapeseed &Mustard,2014-15,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,KARNAL,Rapeseed &Mustard,2015-16,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,KURUKSHETRA,Rapeseed &Mustard,2013-14,Rabi,2000.0,Hectare,3000.0,Tonnes,1.5
Haryana,KURUKSHETRA,Rapeseed &Mustard,2014-15,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,KURUKSHETRA,Rapeseed &Mustard,2015-16,Rabi,2000.0,Hectare,3000.0,Tonnes,1.5
Haryana,MAHENDRAGARH,Rapeseed &Mustard,2013-14,Rabi,88000.0,Hectare,150000.0,Tonnes,1.7045454545454546
Haryana,MAHENDRAGARH,Rapeseed &Mustard,2014-15,Rabi,89000.0,Hectare,133000.0,Tonnes,1.4943820224719102
Haryana,MAHENDRAGARH,Rapeseed &Mustard,2015-16,Rabi,82000.0,Hectare,129000.0,Tonnes,1.5731707317073171
Haryana,MEWAT,Rapeseed &Mustard,2013-14,Rabi,27000.0,Hectare,41000.0,Tonnes,1.5185185185185186
Haryana,MEWAT,Rapeseed &Mustard,2014-15,Rabi,22000.0,Hectare,30000.0,Tonnes,1.3636363636363635
Haryana,MEWAT,Rapeseed &Mustard,2015-16,Rabi,23000.0,Hectare,37000.0,Tonnes,1.608695652173913
Haryana,PALWAL,Rapeseed &Mustard,2013-14,Rabi,3000.0,Hectare,5000.0,Tonnes,1.6666666666666667
Haryana,PALWAL,Rapeseed &Mustard,2014-15,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,PALWAL,Rapeseed &Mustard,2015-16,Rabi,2000.0,Hectare,3000.0,Tonnes,1.5
Haryana,PANCHKULA,Rapeseed &Mustard,2013-14,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,PANIPAT,Rapeseed &Mustard,2013-14,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,PANIPAT,Rapeseed &Mustard,2014-15,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,PANIPAT,Rapeseed &Mustard,2015-16,Rabi,1000.0,Hectare,2000.0,Tonnes,2.0
Haryana,REWARI,Rapeseed &Mustard,2013-14,Rabi,66000.0,Hectare,123000.0,Tonnes,1.8636363636363635
Haryana,REWARI,Rapeseed &Mustard,2014-15,Rabi,63000.0,Hectare,97000.0,Tonnes,1.5396825396825398
Haryana,REWARI,Rapeseed &Mustard,2015-16,Rabi,63000.0,Hectare,116000.0,Tonnes,1.8412698412698412
Haryana,ROHTAK,Rapeseed &Mustard,2013-14,Rabi,12000.0,Hectare,17000.0,Tonnes,1.4166666666666667
Haryana,ROHTAK,Rapeseed &Mustard,2014-15,Rabi,9000.0,Hectare,10000.0,Tonnes,1.1111111111111112
Haryana,ROHTAK,Rapeseed &Mustard,2015-16,Rabi,11000.0,Hectare,14000.0,Tonnes,1.2727272727272727
Haryana,SIRSA,Rapeseed &Mustard,2013-14,Rabi,43000.0,Hectare,75000.0,Tonnes,1.744186046511628
Haryana,SIRSA,Rapeseed &Mustard,2014-15,Rabi,41000.0,Hectare,62000.0,Tonnes,1.5121951219512195
Haryana,SIRSA,Rapeseed &Mustard,2015-16,Rabi,45000.0,Hectare,77000.0,Tonnes,1.711111111111111
Haryana,SONIPAT,Rapeseed &Mustard,2013-14,Rabi,2000.0,Hectare,3000.0,Tonnes,1.5
Haryana,SONIPAT,Rapeseed &Mustard,2014-15,Rabi,2000.0,Hectare,2000.0,Tonnes,1.0
Haryana,SONIPAT,Rapeseed &Mustard,2015-16,Rabi,1000.0,Hectare,1000.0,Tonnes,1.0
Haryana,YAMUNANAGAR,Rapeseed &Mustard,2013-14,Rabi,2000.0,Hectare,4000.0,Tonnes,2.0
Haryana,YAMUNANAGAR,Rapeseed &Mustard,2014-15,Rabi,2000.0,Hectare,2000.0,Tonnes,1.0
Haryana,YAMUNANAGAR,Rapeseed &Mustard,2015-16,Rabi,2000.0,Hectare,3000.0,Tonnes,1.5
Haryana,AMBALA,Rice,2013-14,Kharif,79000.0,Hectare,308000.0,Tonnes,3.8987341772151898
Haryana,AMBALA,Rice,2014-15,Kharif,83000.0,Hectare,301000.0,Tonnes,3.6265060240963853
Haryana,AMBALA,Rice,2015-16,Kharif,86000.0,Hectare,328000.0,Tonnes,3.813953488372093
Haryana,BHIWANI,Rice,2013-14,Kharif,16000.0,Hectare,35000.0,Tonnes,2.1875
Haryana,BHIWANI,Rice,2014-15,Kharif,21000.0,Hectare,30000.0,Tonnes,1.4285714285714286
Haryana,BHIWANI,Rice,2015-16,Kharif,25000.0,Hectare,53000.0,Tonnes,2.12
Haryana,FARIDABAD,Rice,2013-14,Kharif,11000.0,Hectare,29000.0,Tonnes,2.6363636363636362
Haryana,FARIDABAD,Rice,2014-15,Kharif,11000.0,Hectare,30000.0,Tonnes,2.727272727272727
Haryana,FARIDABAD,Rice,2015-16,Kharif,12000.0,Hectare,33000.0,Tonnes,2.75
Haryana,FATEHABAD,Rice,2013-14,Kharif,92000.0,Hectare,356000.0,Tonnes,3.869565217391304
Haryana,FATEHABAD,Rice,2014-15,Kharif,99000.0,Hectare,366000.0,Tonnes,3.696969696969697
Haryana,FATEHABAD,Rice,2015-16,Kharif,110000.0,Hectare,447000.0,Tonnes,4.0636363636363635
Haryana,GURGAON,Rice,2013-14,Kharif,5000.0,Hectare,16000.0,Tonnes,3.2
Haryana,GURGAON,Rice,2014-15,Kharif,5000.0,Hectare,16000.0,Tonnes,3.2
Haryana,GURGAON,Rice,2015-16,Kharif,5000.0,Hectare,15000.0,Tonnes,3.0
Haryana,HISAR,Rice,2013-14,Kharif,45000.0,Hectare,122000.0,Tonnes,2.7111111111111112
Haryana,HISAR,Rice,2014-15,Kharif,48000.0,Hectare,136000.0,Tonnes,2.8333333333333335
Haryana,HISAR,Rice,2015-16,Kharif,62000.0,Hectare,144000.0,Tonnes,2.3225806451612905
Haryana,JHAJJAR,Rice,2013-14,Kharif,31000.0,Hectare,74000.0,Tonnes,2.3870967741935485
Haryana,JHAJJAR,Rice,2014-15,Kharif,35000.0,Hectare,83000.0,Tonnes,2.3714285714285714
Haryana,JHAJJAR,Rice,2015-16,Kharif,37000.0,Hectare,97000.0,Tonnes,2.6216216216216215
Haryana,JIND,Rice,2013-14,Kharif,120000.0,Hectare,324000.0,Tonnes,2.7
Haryana,JIND,Rice,2014-15,Kharif,123000.0,Hectare,330000.0,Tonnes,2.682926829268293
Haryana,JIND,Rice,2015-16,Kharif,129000.0,Hectare,313000.0,Tonnes,2.4263565891472867
Haryana,KAITHAL,Rice,2013-14,Kharif,158000.0,Hectare,520000.0,Tonnes,3.2911392405063293
Haryana,KAITHAL,Rice,2014-15,Kharif,161000.0,Hectare,520000.0,Tonnes,3.229813664596273
Haryana,KAITHAL,Rice,2015-16,Kharif,162000.0,Hectare,490000.0,Tonnes,3.0246913580246915
Haryana,KARNAL,Rice,2013-14,Kharif,162000.0,Hectare,570000.0,Tonnes,3.5185185185185186
Haryana,KARNAL,Rice,2014-15,Kharif,172000.0,Hectare,556000.0,Tonnes,3.2325581395348837
Haryana,KARNAL,Rice,2015-16,Kharif,172000.0,Hectare,528000.0,Tonnes,3.0697674418604652
Haryana,KURUKSHETRA,Rice,2013-14,Kharif,118000.0,Hectare,489000.0,Tonnes,4.1440677966101696
Haryana,KURUKSHETRA,Rice,2014-15,Kharif,131000.0,Hectare,461000.0,Tonnes,3.519083969465649
Haryana,KURUKSHETRA,Rice,2015-16,Kharif,120000.0,Hectare,441000.0,Tonnes,3.675
Haryana,MEWAT,Rice,2013-14,Kharif,5000.0,Hectare,16000.0,Tonnes,3.2
Haryana,MEWAT,Rice,2014-15,Kharif,7000.0,Hectare,22000.0,Tonnes,3.142857142857143
Haryana,MEWAT,Rice,2015-16,Kharif,7000.0,Hectare,21000.0,Tonnes,3.0
Haryana,PALWAL,Rice,2013-14,Kharif,34000.0,Hectare,88000.0,Tonnes,2.588235294117647
Haryana,PALWAL,Rice,2014-15,Kharif,34000.0,Hectare,91000.0,Tonnes,2.676470588235294
Haryana,PALWAL,Rice,2015-16,Kharif,34000.0,Hectare,77000.0,Tonnes,2.264705882352941
Haryana,PANCHKULA,Rice,2013-14,Kharif,10000.0,Hectare,38000.0,Tonnes,3.8
Haryana,PANCHKULA,Rice,2014-15,Kharif,10000.0,Hectare,29000.0,Tonnes,2.9
Haryana,PANCHKULA,Rice,2015-16,Kharif,9000.0,Hectare,34000.0,Tonnes,3.7777777777777777
Haryana,PANIPAT,Rice,2013-14,Kharif,75000.0,Hectare,192000.0,Tonnes,2.56
Haryana,PANIPAT,Rice,2014-15,Kharif,54000.0,Hectare,132000.0,Tonnes,2.4444444444444446
Haryana,PANIPAT,Rice,2015-16,Kharif,64000.0,Hectare,173000.0,Tonnes,2.703125
Haryana,REWARI,Rice,2013-14,Kharif,2000.0,Hectare,7000.0,Tonnes,3.5
Haryana,REWARI,Rice,2014-15,Kharif,2000.0,Hectare,6000.0,Tonnes,3.0
Haryana,REWARI,Rice,2015-16,Kharif,2000.0,Hectare,6000.0,Tonnes,3.0
Haryana,ROHTAK,Rice,2013-14,Kharif,43000.0,Hectare,84000.0,Tonnes,1.9534883720930232
Haryana,ROHTAK,Rice,2014-15,Kharif,41000.0,Hectare,92000.0,Tonnes,2.2439024390243905
Haryana,ROHTAK,Rice,2015-16,Kharif,44000.0,Hectare,92000.0,Tonnes,2.090909090909091
Haryana,SIRSA,Rice,2013-14,Kharif,69000.0,Hectare,271000.0,Tonnes,3.927536231884058
Haryana,SIRSA,Rice,2014-15,Kharif,82000.0,Hectare,299000.0,Tonnes,3.6463414634146343
Haryana,SIRSA,Rice,2015-16,Kharif,92000.0,Hectare,288000.0,Tonnes,3.130434782608696
Haryana,SONIPAT,Rice,2013-14,Kharif,100000.0,Hectare,248000.0,Tonnes,2.48
Haryana,SONIPAT,Rice,2014-15,Kharif,88000.0,Hectare,223000.0,Tonnes,2.534090909090909
Haryana,SONIPAT,Rice,2015-16,Kharif,107000.0,Hectare,282000.0,Tonnes,2.635514018691589
Haryana,YAMUNANAGAR,Rice,2013-14,Kharif,69000.0,Hectare,254000.0,Tonnes,3.681159420289855
Haryana,YAMUNANAGAR,Rice,2014-15,Kharif,70000.0,Hectare,266000.0,Tonnes,3.8
Haryana,YAMUNANAGAR,Rice,2015-16,Kharif,74000.0,Hectare,280000.0,Tonnes,3.7837837837837838
